OrderID,CustomerID,ProductName,Brand,Country,OrderDate,UnitPrice,weight_g
REC-876426,12754,Top cookies,Excelo,Morocco,2025-01-16,13.16,28.0
REC-255749,14155,cooky original chocolate chips,Be,Morocco,2025-03-12,14.76,150.0
REC-335372,13315,Fine Milled Oatcakes,Nairn's,"Frankrijk,Verenigd Koninkrijk",2024-12-20,4.83,218.0
REC-824167,8454,Chips de lentilles saveur tomate mozza,Unknown,France,2025-11-14,7.7,85.0
REC-892701,8042,Fruit & Seed Oatcakes,Nairn's,"France,United Kingdom,United States,Unitedkingdom",2024-11-27,3.52,150.0
REC-109243,7429,Milka oreo,Milka Oreo,"France,Morocco,Morocco",2025-06-08,2.72,25.0
REC-222245,8897,Chocolate negro,"Carrefour BIO, Carrefour","Belgium,France,French Polynesia,Italy,Spain,Morocco",2025-03-28,9.67,100.0
REC-603051,7517,Cocoa Orange,Nakd,Royaumeuni,2025-08-06,16.7,35.0
REC-147698,13137,Savane,Brossard,France,2024-07-02,21.12,310.0
REC-909087,14717,Nutabella,Unknown,Morocco,2024-07-25,18.46,350.0
REC-659364,13462,Absolute black dark chocolate,Montezuma's,"Spain,Reino Unido",2025-03-30,7.04,90.0
REC-431149,8527,eyoo,Excelo,"France,Morocco",2025-05-05,19.74,150.0
REC-194215,6870,Flash Wondermint Gum,Flash,"France,Morocco",2024-07-23,17.85,5.0
REC-801190,13662,Biscuits Mega Duo imp,Gullón,"Francia,Marruecos,Spain,Fr:Francia",2025-12-15,7.25,350.0
REC-531273,9147,cooky,be,Morocco,2024-12-22,10.84,100.0
REC-426965,14311,Dark Chocolate Chip Oat Biscuits,Nairn's,"France,New Zealand,United Kingdom,Ireland",2024-06-21,1.2,200.0
REC-412341,14101,180G LT NOISETTE COTE D OR,Côte d'Or,"Algeria,France,Luxembourg,Morocco",2025-02-23,10.13,180.0
REC-842128,14185,Dark Chocolate,TESCO finest,Unitedkingdom,2025-05-06,12.39,100.0
REC-513271,10123,Merci Finest Selection Assorted Chocolates,Storck,"Austria,Belgium,Bulgaria,France,Germany,Hungary,Morocco,Netherlands,North Macedonia,Poland,Romania,Sweden,Switzerland,United Kingdom",2024-06-15,13.74,250.0
REC-901924,5988,LOTUS BISCOFF Speculoos Original - 250g (2x125g),"Lotus Bakeries, Lotus","Belgium,France,Morocco",2025-10-22,6.98,250.0
REC-738096,8362,Noir 70% Intense,Unknown,"Belgique,France,Italie,Morocco",2025-02-21,23.87,100.0
REC-554502,11920,Biscuits Germe de Blé et Pépites de Chocolat,"Lidl,Sondey",France,2024-03-16,4.49,200.0
REC-415207,14283,Milka wholenut,Milka,"France,Morocco",2025-04-14,2.02,150.0
REC-932547,13331,nakd peanut butter protein bar,Nakd,"France,United Kingdom,Belgium",2024-05-02,16.1,3.0
REC-225200,13078,Fine & Gourmande Noir 70%,"Fine gourmande,Poulain","France,Morocco",2025-08-05,17.64,100.0
REC-700756,6550,Barre céréales Protéines peanut& chocolat🍫,Nature Valley,"Belgium,Francia,Spain,Reino Unido",2025-05-22,3.22,160.0
REC-104753,5467,Nature Valley Crunchy Oats & Honey,Nature Valley,"Francia,Grecia,Irlanda,Spain,Reino Unido",2025-01-01,13.98,150.0
REC-563677,10401,B'ono Wafer,Excelo,Morocco,2024-02-18,22.57,150.0
REC-215776,13213,Cracotte Chocolat,"LU,Mondelez","Belgique,France,La Réunion,Suisse",2025-09-15,8.73,200.0
REC-528518,12571,Tortilla Nachips Original,"Old El Paso,General Mills","Austria,Belgium,Dinamarca,Finlandia,Francia,Alemania,Grecia,Islandia,Irlanda,Italia,Países Bajos,Noruega,Polonia,Spain,Suecia,Suiza,Reino Unido",2025-12-19,13.16,185.0
REC-636347,13593,Tentation aiguebelle,Aiguebelle,Morocco,2024-11-16,14.26,150.0
REC-411150,6118,Nut & fruit mix classic,"Alesto, Lidl","Bulgarie,Croatie,France,Allemagne,Pologne,Roumanie,Serbie,Espagne",2025-04-13,3.62,200.0
REC-740006,14976,Baiocchi nocciola 260g,"Barilla, Mulino Bianco - Barilla - Barilla G. e R. Fratelli - Società per Azioni - Via Mantova, 166, 43122 Parma - Italy","France,Germany,Italy,Spain,Switzerland",2026-01-18,1.02,260.0
REC-786767,11518,Table Water,Carr's,"France,Irlande,Royaumeuni",2025-03-02,4.99,125.0
REC-546635,8778,Biscoff,Unknown,"Armenien,Irland,Neuseeland,Spanien,Vereinigtes Königreich",2025-09-16,11.99,250.0
REC-140146,5570,B-ready 6 pièces,Ferrero,"Belgium,Francia,Alemania,Italia,Luxemburgo,Martinica,Mauricio,Marruecos,Nueva Caledonia,Reunión,Spain,Suiza,República De China,Tailandia,Reino Unido",2025-01-10,10.97,132.0
REC-594620,8463,Cheese & Onion Flavour Potato Crisps,Walkers,United Kingdom,2025-05-19,7.05,25.0
REC-116922,7404,Pim's Sinaasappel,LU,"Belgique,France,Paysbas,Espagne,Suisse",2025-05-03,17.63,150.0
REC-307325,5909,Dark Chocolate Nuts & Sea Salt Bars,KIND,United Kingdom,2025-07-27,19.81,3.0
REC-147375,13240,Noir intense dessert 70%,Lindt,"France,Morocco,Royaumeuni",2026-01-27,5.7,200.0
REC-255248,6169,Biscuits Soja Figue,Gerblé,"Belgique,France,Morocco,La Réunion,Suisse",2024-10-30,5.23,270.0
REC-477166,11681,CREAM CRACKERS,Tesco,"France,Ireland,Unitedkingdom",2024-09-01,15.59,300.0
REC-984645,13750,Le petit Gerblé nature,gerblé,Fr,2024-11-20,11.76,200.0
REC-637099,10108,Bastogne,"LU, Mondelez","France,Belgium,Reunion,Newcaledonia,Frenchpolynesia",2024-04-02,24.22,260.0
REC-872243,7122,90G FERRERO ROCHER TABLETTE LT,Ferrero Rocher,"Belgium,Bulgaria,France,Germany,Morocco,Romania,United Kingdom,Italy",2025-05-18,20.01,90.0
REC-256797,10421,"Chocolate Bar, snickers","SNICKERS, Mars","Bulgaria,República Checa,Francia,Alemania,Marruecos,Polonia,Spain",2025-04-17,18.94,150.0
REC-891221,7883,Noix de cajou & cranberries,Alesto,"Belgique,Bulgarie,Croatie,France,Allemagne,Italie",2025-08-27,13.16,200.0
REC-668354,5029,Chamonix,"LU,Mondelez",France,2024-03-18,13.16,250.0
REC-163360,12757,Twix Twin,Mars Wrigley,"Belgium,Bulgaria,France,Germany,Hungary,Italy,Morocco,Romania,United Kingdom,Saudiarabia",2024-08-28,2.23,50.0
REC-817759,11291,AFTER EIGHT Coffret 300g,Nestlé,"Belgium,France,Ireland,Spain,United Kingdom,Morocco",2026-01-03,13.16,300.0
REC-919628,7157,Cookie Chocolat saveur noisette Sans sucres,Gerblé,France,2024-11-07,16.9,130.0
REC-828515,9969,Unknown,Unknown,Morocco,2025-08-15,13.16,150.0
REC-653547,11328,NAPOLITAIN,Aiguebelle,Morocco,2024-06-07,2.74,4.0
REC-124019,10597,Biscuit chocolat saveur amande,Gerblé,"Francia,Reunión",2024-08-31,12.36,200.0
REC-234442,14276,sablé sésame saveur vanille  - Gerblé sans sucres,Gerblé,France,2025-08-21,4.09,132.0
REC-224813,11208,"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)",Unknown,"Belgique,France,Suisse",2024-11-17,23.59,132.0
REC-886778,8143,Ferrero Rocher x 16,Ferrero,"Dänemark,Frankreich,Deutschland,Marokko,Schweiz",2024-09-12,13.75,200.0
REC-222243,8407,Fakiat Barbeque,leader food,"France,Morocco",2025-09-15,5.96,18.0
REC-956956,13224,Sticks et bretzels d'Alsace,"Dr. Oetker, ANCEL",France,2025-02-11,13.16,300.0
REC-565596,12121,Sea Salt & Balsamic Vinegar Crisps,Kettle,"Ireland,Unitedkingdom",2024-03-27,4.56,130.0
REC-468646,11217,Excellence Noir Orange Intense,Lindt,"Canada,France",2025-08-19,22.06,100.0
REC-706461,6671,Crousti'Son Miel 🍯🐝Sésame,Gerblé,"France,La Réunion,Switzerland",2025-03-29,21.38,200.0
REC-258452,6678,pringles hot & spicy,pringles,"Croatie,France,Allemagne,Morocco,Roumanie",2025-04-07,13.16,165.0
REC-391937,10925,SEA SALTED,Seabrook,United Kingdom,2025-04-10,13.16,6.0
REC-541786,12292,Kinder Délice 10-pack,"Kinder,Ferrero","France,Germany,Italy,Morocco",2026-02-04,18.76,350.0
REC-705116,8552,Fourrés chocolat lait noisettes,Bjorg,France,2026-01-15,3.34,150.0
REC-618179,7791,Tartines craquantes au sarrasin,Unknown,"Belgique,France,Espagne,Suisse",2024-09-15,15.46,150.0
REC-805713,7030,Hohos,Unknown,Ma,2026-01-04,10.24,150.0
REC-787344,8824,Lemon Blueberry Oat Boosts,graze,United Kingdom,2025-08-19,6.98,4.0
REC-452636,5813,Bimo,Merendina,Morocco,2025-03-02,12.78,36.0
REC-388435,6058,Oreo original,Mondelez,Morocco,2024-07-23,16.2,150.0
REC-410200,11324,Malt Loaf,Soreen,"France,United Kingdom",2025-04-06,18.84,150.0
REC-431929,10622,kinder chocolate,Kinder,"Algérie,Australie,Brésil,France,Allemagne,Hong Kong,Hongrie,Italie,Lituanie,Morocco,Portugal,Roumanie,Espagne,Suisse",2024-05-25,14.96,50.0
REC-595599,14494,Whole Nut Milk Chocolate,Fin Carré,"Bulgaria,France,Germany,Ireland,United Kingdom",2025-05-22,17.98,150.0
REC-420462,11667,Cuor di Cereale,Galletas Gullon,"Bulgaria,France,Italy,Morocco,Romania",2025-01-03,12.52,300.0
REC-276469,9429,Milk Chocolate,Tony's Chocolonely,"United Kingdom,Unitedkingdom",2024-09-26,1.92,180.0
REC-110488,12529,Smoky Barbecue Crunch,graze,United Kingdom,2025-01-22,13.16,100.0
REC-278242,14213,Sablé Nature sans sucres,Gerblé,"France,Suisse,Étatsunis",2025-02-28,20.37,132.0
REC-304978,5948,Break Chocolate Fingers,"Break,Tiffany","Lebanon,Morocco",2024-11-29,15.29,31.0
REC-938382,10480,Gifflar Cannelle,"Pågen,Gifflar","Francia,Alemania,Italia,Países Bajos,Spain,Reino Unido",2026-02-03,23.2,260.0
REC-752253,8165,Gaufres Miel,Bjorg,"Croatia,France,Morocco,New Caledonia,Réunion,Switzerland",2025-12-24,13.16,175.0
REC-668825,9445,Veg crisps,TYRRELL'S,"France,Switzerland,Uk",2025-10-29,10.65,125.0
REC-714142,7706,top cookies original,Excelo,Morocco,2024-06-04,3.0,32.0
REC-155683,14201,Tartines craquantes Froment,Maître Jean Pierre,"België,Frankrijk,Duitsland",2025-12-07,16.14,250.0
REC-614633,11197,80% cacao noir,Carrefour,"France,Italie,Morocco,Espagne",2025-03-30,4.16,80.0
REC-810541,10650,Peanut Delight,nākd,Royaumeuni,2024-03-11,14.72,4.0
REC-719038,8305,Excelo nougat,Excelo,Ma,2024-12-28,13.16,150.0
REC-891439,8216,Kinder Kinderini,Ferrero,"France,Allemagne,Italie,Suisse",2026-01-02,7.97,250.0
REC-590398,14693,Unknown,"Ferrero Rocher,Ferrero","Australia,Austria,Belgium,Francia,Marruecos,Spain,Suiza,Reino Unido,Estados Unidos",2024-10-31,13.16,150.0
REC-828436,12339,Buscalios,Risi,"Francia,Spain,Morocco",2025-10-13,22.21,35.0
REC-231742,11533,Biscuits Tacos,Reda Food,Morocco,2024-06-25,7.47,150.0
REC-505283,11007,Dark chocolate 75%,Marks & Spencer,United Kingdom,2025-10-30,3.88,150.0
REC-405146,5025,PEANUTS ROASTED & SALTED,Alesto,"Belgique,Bulgarie,France,Hongrie,Espagne,Suède",2025-02-08,21.93,250.0
REC-419555,14119,Roudor,St Michel,France,2024-03-31,1.02,150.0
REC-885496,9271,Tartined Craquantes Châtaigne,"Jardin bio, Léa Nature",France,2025-02-10,5.7,150.0
REC-749206,14466,Kitkat,Nestlé,Ma,2024-04-28,13.16,36.5
REC-432435,12770,Crunchy,Be,Morocco,2025-09-12,8.15,34.0
REC-503925,8359,Chips recette paysanne nature,Lays,France,2025-03-18,17.38,155.0
REC-109081,9704,Ready Salted Crisps,Walkers,United Kingdom,2026-01-11,2.11,150.0
REC-801714,12355,Fine milled oatcakes,Nairn's,United Kingdom,2024-08-29,9.84,4.0
REC-789642,14617,Prince Multicéréales Goût Chocolat Au Blé Complet,Unknown,"France,Réunion",2025-09-24,7.03,293.0
REC-501122,8459,Nutella biscuits fergulf,"Ferrero, Nutella","France,Italy,Morocco,United Kingdom,Germany",2025-10-28,2.76,166.0
REC-425316,8036,Pringles Paprika,Unknown,"Franța,Germania,Morocco",2025-09-25,20.8,40.0
REC-673861,8907,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,United Kingdom,2024-04-26,4.85,100.0
REC-923949,14607,80% Dark Chocolate,Sainsbury's,United Kingdom,2025-04-14,2.71,150.0
REC-975360,8850,Pain au lait bio x12 420g,la boulangère,France,2026-01-26,5.26,350.0
REC-171363,11285,Hohos,Unknown,Ma,2024-09-26,23.3,150.0
REC-610460,8398,Protein Salted Caramel Nut,Unknown,"France,Germany,United Kingdom,Frankreich,Belgium",2024-11-08,7.75,40.0
REC-403782,7698,LU - Grany pommes,LU,France,2026-01-24,24.67,125.0
REC-777889,11571,Pim's - Framboise,Lu,"Belgique,France,Morocco,Espagne,Suisse",2024-12-31,5.69,150.0
REC-378766,14247,Galleta ligera sin sal y sin azúcar,Gullón,"Francia,Marruecos,Spain",2025-02-13,13.16,80.0
REC-327239,13402,Paahdettu maapähkinä,Alesto,"France,Spain,Finland",2024-06-30,3.51,200.0
REC-326397,9991,Chocolat noir 80% Équateur intense et floral,Ethiquable,"France,Espagne,Suisse",2025-10-27,16.41,100.0
REC-690278,14683,Chocolate negro 85% cacao,Hacendado,Spain,2024-12-07,3.83,100.0
REC-102120,7648,Milk Chocolate,Fin Carré,"Bulgaria,Finland,France,Germany,Hungary,Poland,Romania,Slovenia,Spain,Estonia",2024-09-16,6.92,100.0
REC-688832,10581,Dunkle Schokolade mit ganzen Haselnüssen,"fin Carré, Lidl fin Carré","Belgium,France,Germany,Netherlands,Poland,Spain,Switzerland",2025-05-31,22.64,100.0
REC-291490,12382,Biscuits fourrés aux framboises,Unknown,"France,Morocco,Switzerland",2025-12-15,19.27,175.0
REC-740623,7606,M&M's peanut,Mars Wrigley,"Belgium,France,Germany,Italy,Switzerland",2025-03-31,21.82,330.0
REC-110119,5506,Cake & Chock,"Milka,Mondelēz","奥地利,比利时,爱沙尼亚,法国,德国,意大利,拉脫維亞,立陶宛,荷蘭,波兰,葡萄牙,匈牙利",2025-08-31,13.16,150.0
REC-247388,9226,Oregano Crostini Italian Bread Bites,Crosta & Mollica,"France,Unitedkingdom",2024-09-14,16.31,150.0
REC-118961,6135,Oat Biscuits,Unknown,"New Zealand,United States,Unitedkingdom",2024-12-30,3.01,200.0
REC-348747,6106,Excellence À la Pointe de Fleur de Sel Noir,Lindt,"Belgium,Dinamarca,Francia,Alemania,Italia,Países Bajos,Portugal,Spain,Suiza,Reino Unido",2025-04-20,12.48,100.0
REC-451588,6932,Moelleux chocolat noix,Unknown,"France,La Réunion",2024-02-22,9.18,138.0
REC-674481,8863,Berry Delight,Nakd,United Kingdom,2025-01-03,12.51,150.0
REC-933861,6676,Ovomaltine crunchy,Ovo maltine,"Belgium,France,Switzerland",2024-10-16,12.83,350.0
REC-985358,10037,Chocolat Bio noir 85%,Côte d'Or,"Belgique,France,La Réunion",2025-06-10,13.16,90.0
REC-447978,8413,Crunchy Cereal Bars made with whole grain rolled oats and honey,Nature Valley,"France,United Kingdom,Ireland",2025-12-10,9.55,350.0
REC-167533,14678,Sweeties Mini,aiguebelle,Morocco,2025-11-04,16.49,150.0
REC-783284,10364,Cookies chocolate Chip,Sondey,"Francia,Alemania,Spain,Suiza,England",2025-02-12,2.55,225.0
REC-895560,14747,Unknown,Wasa,"Italy,Romania",2024-07-30,13.16,270.0
REC-159182,10578,"Love, Corn (Sea Salt)",Unknown,United Kingdom,2024-07-15,20.17,115.0
REC-228067,9824,Unknown,Florbú,"Marruecos,Spain",2024-02-05,13.16,150.0
REC-312884,6758,Digestive 0%,Hacendado,Spain,2025-09-04,9.92,350.0
REC-750594,12775,Unknown,Unknown,Morocco,2025-09-14,13.16,150.0
REC-417952,12417,Genova - Double Creme,Unknown,Morocco,2025-05-09,4.13,38.0
REC-867395,10685,Madagascar Dark Chocolate tummasuklaa,Preferred Selection,"Czech Republic,Germany,Ireland",2024-07-03,9.37,100.0
REC-597548,12785,Mini BN Chocolat,BN,"Belgique,France,Morocco,La Réunion,Suisse",2025-04-24,12.69,175.0
REC-154012,12482,Biscuit fondant choco 🍫noir (sans sucres ajoutés),Gerblé,Francia,2025-06-23,11.73,126.0
REC-245493,8880,4 Baguettes viennoises 340g,La Boulangère,France,2024-07-04,7.65,340.0
REC-550722,5410,Véritable Petit écolier Pocket Chocolat au Lait,LU,"France,Suisse",2025-12-15,15.04,250.0
REC-405850,13531,SHORTBREAD FINGERS,PATERSON'S,"Spain,Unitedkingdom",2025-11-29,11.55,20.0
REC-191215,10051,سيرجيو  صغيرة,Unknown,Morocco,2025-10-12,13.16,150.0
REC-758625,11017,cioccolato fondente,fin carre,Italy,2024-10-28,5.48,200.0
REC-633365,5484,Chips sel de mer et poivre noir,Tyrrell’s,"France,Allemagne,Royaumeuni",2025-06-04,15.97,150.0
REC-613708,9966,NESTLÉ DESSERT Noir 205g,Unknown,France,2024-12-15,3.54,205.0
REC-793167,6407,Corn Thins Original,Real Foods,"Australia,France,New Zealand,United Kingdom",2025-07-21,2.0,150.0
REC-914211,14067,Marmite Crunch,graze,"France,United Kingdom",2024-07-27,22.51,100.0
REC-815843,9336,Chipotle & lime,Manomasa,United Kingdom,2024-11-15,3.67,150.0
REC-508584,11539,HIGH FIBRE CREAM CRACKERS,"Jacob's, Jacobs","Royaumeuni,France",2024-10-25,12.73,150.0
REC-236097,12806,The Original Cracker,Ritz Bakery,"United Kingdom,United States",2025-12-22,16.67,200.0
REC-537240,7407,Müsli oat biscuits,Emco,"France,Morocco,Czech Republic",2025-11-25,13.16,60.0
REC-346552,9023,Ginger 60% Cocoa Bar,Green & Black's,"Spain,Unitedkingdom",2024-04-27,13.16,90.0
REC-787632,11920,BARBECUE LENTIL CHIPS,PROPER,"United Kingdom,Netherlands",2024-11-23,4.69,85.0
REC-473925,7936,"LU - Grany Chocolate 5 Cereals Bar x6, 125g (4.5oz)",Lu,"France,Guadeloupe",2025-06-16,14.74,125.0
REC-477514,11188,Kinder Riegel Einzelpackung,"Ferrero group,Kinder","Belgium,Bulgaria,France,Germany,Morocco,Poland,Spain,Switzerland",2025-05-08,6.36,100.0
REC-105082,6224,Melloeux Fruit Rouges,Unknown,"Belgique,France,Portugal,La Réunion,Suisse",2024-12-16,5.46,150.0
REC-528664,10267,Just Snax Tortilla Chips,Sainsbury's basics,United Kingdom,2026-01-26,11.85,200.0
REC-887059,7787,"Hazelnut, Pecan & Maple Oat Bars",deliciously ella,United Kingdom,2024-08-23,10.4,3.0
REC-756881,6573,"Bonne Maman - Quatre Quarts, 500g (17.6oz)",Bonne Maman,Francia,2024-06-14,5.56,350.0
REC-436222,12499,Chips saveur Sel & Vinaigre,Unknown,"Croatie,France",2025-08-07,19.51,125.0
REC-910883,10674,Mignonnette noir de noir,"Côte d'or,Kraft Foods,Mondelez International","Belgium,China,France",2025-03-25,14.93,150.0
REC-594096,13112,La Paille d'Or aux framboises,"Lu, Mondelez International","France,Suisse,Belgium",2024-03-09,22.58,170.0
REC-953953,13647,Choco Wafer,"Milka,Mondelēz","Belgique,France,Italie,Morocco,Portugal,Espagne",2025-04-06,13.16,180.0
REC-162742,12477,Musli Oat biscuits (Blueberry),Emco,"France,Morocco",2024-11-07,17.9,60.0
REC-404794,8005,Lightly Salted Potato chips,Kettle,United Kingdom,2025-06-21,4.21,25.0
REC-411911,6538,Palmito L'original,"Lu, Mondelez","Belgique,France,Guadeloupe,Nouvellecalédonie,La Réunion,Luxembourg",2025-06-03,13.16,100.0
REC-709714,9026,Curly cacahuète l'original,Unknown,"Canada,France",2025-08-21,4.98,160.0
REC-142011,11614,Salt and Vinegar Flavour Potato Crisps,Walkers,United Kingdom,2026-01-15,17.12,25.0
REC-224018,7160,Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat,"Belvita, Lu, Mondelez","France,La Réunion,Suisse",2024-05-30,13.35,150.0
REC-450859,14600,Chocolat noir Bio 70%,"Côte d'Or,Mondelez International","Belgium,France,Réunion",2025-05-14,10.2,90.0
REC-899654,7650,Chips sea salt & cider vinegar,Tyrrels,"France,Unitedkingdom",2024-12-01,19.93,150.0
REC-637476,10477,Ready Salted Crisps,Tesco Finest,"United Kingdom,Czech Republic",2024-07-06,16.99,150.0
REC-940651,10035,All butter shortbread fingers,Tesco,United Kingdom,2024-12-02,10.44,210.0
REC-550308,7241,Petites Madeleines,St Michel,"France,Reunion",2025-01-22,13.16,350.0
REC-164799,13400,The Original Speculoos,Lotus,"Francia,Alemania,Marruecos,Polonia,Spain",2024-06-24,19.8,150.0
REC-269908,12654,Dark chocolate,Moser Roth,United Kingdom,2024-06-27,5.52,25.0
REC-904498,6405,Milk Single Origin Chocolate,Waitrose,United Kingdom,2024-07-23,4.62,100.0
REC-633035,10082,Unknown,Excelo,Morocco,2025-11-05,13.16,150.0
REC-704624,11348,Snack poppé T&H,Too GoodFrance,Frankrijk,2024-02-23,22.83,85.0
REC-117145,6566,crackerbread,RYVITA,"France,United Kingdom,Ireland",2025-06-17,8.07,200.0
REC-526147,6216,Chocolate negro 99% cacao,HACENDADO,Spain,2025-10-02,16.56,150.0
REC-528594,13701,Carres graines pepites de chocolat,"Lidl, Sondey",Frankrijk,2025-01-06,15.23,140.0
REC-559831,13836,Sucre Pure Via SpecialPatisserie,Unknown,France,2024-04-03,4.82,150.0
REC-646271,10486,Chips de lentilles saveur oignons caramélisés,Vico,France,2024-09-07,7.75,85.0
REC-323617,8422,Excellence Noir Caramel à la pointe de sel,Lindt,France,2025-07-22,3.72,100.0
REC-330558,11609,Kinder Pinguin,"Kinder, Ferrero","France,Allemagne,Italie,Roumanie",2025-06-17,22.65,240.0
REC-243290,5811,Gerblé cacao céréales,Gerblé,Francia,2025-01-07,17.72,160.0
REC-884233,14107,Crakes choc,excelo,Ma,2024-06-03,23.59,150.0
REC-441343,9558,Petit déjeuner fruits rouges,Gerblé,France,2025-03-19,13.16,150.0
REC-386153,8164,Chocolat Tentation Noir Gourmand Amandes,Aiguebelle,"France,Morocco,Morocco",2024-09-30,12.82,150.0
REC-561962,10725,Noir amandes entières,"Côte d'or,Mondelez","France,Morocco",2024-06-11,10.09,180.0
REC-684507,7706,Milk Caramel Sea Salt Chocolate,Tony's Chocolonely,United Kingdom,2024-09-22,13.16,180.0
REC-724820,12941,Raffaello - Confetteria - Kokos & Mandelcreme,Ferrero,"Bulgaria,Francia,Alemania,Marruecos,Rumania,Reino Unido",2025-09-21,24.36,90.0
REC-449605,10319,Chocolate Chip Oat Biscuit Breaks,Nairn’s,"Czech Republic,Portugal,United Kingdom",2025-02-17,19.59,160.0
REC-949874,10721,Milk Chocolate Nut,fin CARRE,"Bulgaria,France,Germany",2025-09-20,18.32,100.0
REC-859685,8583,Lindt Excellence Dark Orange Intense,Lindt,"ประเทศออสเตรีย,ประเทศเบลเยียม,ประเทศโบลิเวีย,สาธารณรัฐเช็ก,ประเทศเดนมาร์ก,ประเทศเอสโตเนีย,ประเทศฝรั่งเศส,ประเทศฮังการี,ประเทศอิตาลี,ประเทศโมร็อกโก,ประเทศเนเธอร์แลนด์,ประเทศโปแลนด์,ประเทศสเปน,ประเทศสวิตเซอร์แลนด์,ประเทศไทย (Thai),สหราชอาณาจักร",2024-03-05,17.95,100.0
